start_ref,end_ref,span,half_span_length,heb,repetitions,tfidf
Leviticus 25 16,Leviticus 25 51,36,9,מקנה,3,0.03102426765149138
Leviticus 25 16,Leviticus 25 52,37,9,מעט,3,0.03744455979596613
Leviticus 25 18,Leviticus 26 15,53,13,חקה,3,0.03574434664228089
Leviticus 25 18,Leviticus 26 3,41,10,שׁמר,3,0.020073770728834376
Leviticus 25 18,Leviticus 26 5,43,10,בטח,3,0.04486544083531523
Leviticus 25 19,Leviticus 26 20,57,14,פרי,3,0.03470730409560782
Leviticus 25 21,Leviticus 25 22,2,0,תבואה,3,0.11472466976004603
Leviticus 25 22,Leviticus 26 18,52,13,עד,9,0.046431269631391894
Leviticus 25 23,Leviticus 25 47,25,6,תושׁב,6,0.10995724474262615
Leviticus 25 24,Leviticus 26 15,47,11,כל,3,0.0390802493307943
Leviticus 25 24,Leviticus 25 52,29,7,גאלה,9,0.18967439781227882
Leviticus 25 25,Leviticus 25 50,26,6,ממכר,6,0.13365956380194344
Leviticus 25 25,Leviticus 25 48,24,6,אח,9,0.06451845144640371
Leviticus 25 27,Leviticus 26 26,55,13,שׁוב,9,0.07442815314389485
Leviticus 25 28,Leviticus 25 54,27,6,יובל,9,0.2199144894852523
Leviticus 25 29,Leviticus 25 33,5,1,בית,6,0.03519188260712929
Leviticus 25 29,Leviticus 25 31,3,0,חומה,3,0.04979647292283286
Leviticus 25 30,Leviticus 26 9,35,8,קומ,3,0.018262196646348216
Leviticus 25 31,Leviticus 26 17,42,10,אינ,3,0.03282182924485224
Leviticus 25 32,Leviticus 25 33,2,0,בית,3,0.03519188260712929
Leviticus 25 32,Leviticus 25 46,15,3,עולמ,3,0.021703792810865694
Leviticus 25 33,Leviticus 26 29,52,13,בנ,9,0.05373534282984216
Leviticus 25 33,Leviticus 25 55,23,5,ישׂראל,3,0.027246576100272417
Leviticus 25 33,Leviticus 26 8,31,7,מנ,6,0.05065978932949003
Leviticus 25 34,Leviticus 25 50,17,4,מכר,6,0.14601689749052793
Leviticus 25 34,Leviticus 25 54,21,5,הוא,3,0.020263915731796013
Leviticus 25 35,Leviticus 25 47,13,3,מוכ,3,0.07637689360111052
Leviticus 25 36,Leviticus 26 2,22,5,ירא,3,0.03273222314120055
Leviticus 25 37,Leviticus 25 51,15,3,כספ,3,0.02086613091178397
Leviticus 25 40,Leviticus 25 53,14,3,שׂכיר,3,0.05721136772179304
Leviticus 25 55,Leviticus 26 45,46,11,יהוה,6,0.06079174719538804
Leviticus 26 25,Leviticus 26 41,17,4,בוא,3,0.029310186998095723
Leviticus 25 55,Leviticus 26 45,46,11,אני,12,0.09846548773455671
Leviticus 26 2,Leviticus 26 43,42,10,שׁבת,9,0.15722773036489623
Leviticus 26 5,Leviticus 26 16,12,3,זרע,3,0.05056050708656793
Leviticus 25 45,Leviticus 25 47,3,0,תושׁב,3,0.10995724474262615
Leviticus 25 50,Leviticus 26 35,41,10,יומ,3,0.03039587359769402
Leviticus 26 5,Leviticus 26 35,31,7,ישׁב,3,0.038644125407421265
Leviticus 25 50,Leviticus 25 54,5,1,יובל,3,0.2199144894852523
Leviticus 25 41,Leviticus 25 46,6,1,אחזה,3,0.15510457454503027
Leviticus 26 16,Leviticus 26 44,29,7,זאת,3,0.02346125507141953
Leviticus 25 47,Leviticus 26 41,50,12,או,6,0.04965094807792252
Leviticus 25 44,Leviticus 25 50,7,1,קנה,3,0.0687871320346421
Leviticus 25 47,Leviticus 26 25,34,8,יד,3,0.04477200552557183
Leviticus 25 46,Leviticus 26 33,43,10,אחר,3,0.02220016432267102
Leviticus 26 3,Leviticus 26 43,41,10,חקה,3,0.03574434664228089
Leviticus 26 10,Leviticus 26 10,1,0,ישׁנ,3,0.07477573472552537
Leviticus 25 50,Leviticus 26 18,24,6,עד,3,0.046431269631391894
Leviticus 25 47,Leviticus 25 47,1,0,גר,3,0.04571995851716925
Leviticus 25 48,Leviticus 25 52,5,1,גאלה,3,0.18967439781227882
Leviticus 26 25,Leviticus 26 33,9,2,עיר,3,0.07846023457830448
Leviticus 26 11,Leviticus 26 25,15,3,תוכ,3,0.024349595528464288
Leviticus 25 41,Leviticus 26 40,55,13,אב,3,0.01695866292227121
Leviticus 25 42,Leviticus 26 43,57,14,המ,3,0.01969309754691134
Leviticus 25 43,Leviticus 25 53,11,2,פרכ,3,0.0572826702008329
Leviticus 25 45,Leviticus 26 44,55,13,גמ,3,0.02086613091178397
Leviticus 25 49,Leviticus 26 29,36,9,בשׂר,3,0.023057532454203198
Leviticus 25 53,Leviticus 26 45,48,12,עינ,3,0.01695866292227121
Leviticus 26 3,Leviticus 26 15,13,3,מצוה,3,0.03102426765149138
Leviticus 26 7,Leviticus 26 36,30,7,נפל,3,0.026808259981710672
Leviticus 26 13,Leviticus 26 26,14,3,שׁבר,3,0.030231907468541784
Leviticus 26 15,Leviticus 26 44,30,7,מאס,3,0.04979647292283286
Leviticus 26 16,Leviticus 26 44,29,7,אפ,9,0.0664238723311437
Leviticus 26 16,Leviticus 26 33,18,4,ריק,3,0.042908525791344784
Leviticus 26 18,Leviticus 26 28,11,2,יסר,3,0.04486544083531523
Leviticus 26 39,Leviticus 26 43,5,1,עונ,6,0.05486395022060311
Leviticus 26 3,Leviticus 26 43,41,10,חקה,3,0.03186210578480971
Leviticus 26 3,Leviticus 26 15,13,3,מצוה,3,0.04916387702807264
Leviticus 26 5,Leviticus 27 8,50,12,נשׂג,3,0.043935236513843554
Leviticus 26 5,Leviticus 26 35,31,7,ישׁב,3,0.022964623823640996
Leviticus 26 7,Leviticus 26 36,30,7,נפל,3,0.03186210578480971
Leviticus 26 10,Leviticus 26 10,1,0,ישׁנ,3,0.0533233944669361
Leviticus 26 11,Leviticus 26 25,15,3,תוכ,3,0.021704953689866968
Leviticus 26 11,Leviticus 27 2,38,9,נפשׁ,6,0.043409907379733936
Leviticus 26 12,Leviticus 26 41,30,7,הלכ,9,0.07511510568127568
Leviticus 26 13,Leviticus 26 45,33,8,אני,9,0.07021681649965406
Leviticus 26 13,Leviticus 26 26,14,3,שׁבר,3,0.035931173246470084
Leviticus 26 14,Leviticus 26 16,3,0,עשׂה,3,0.023223794441041716
Leviticus 26 15,Leviticus 26 44,30,7,מאס,3,0.059184016010742545
Leviticus 26 15,Leviticus 26 46,32,8,משׁפט,3,0.029177133008868397
Leviticus 26 16,Leviticus 26 44,29,7,אפ,9,0.07894598337584999
Leviticus 26 16,Leviticus 26 44,29,7,זאת,3,0.0209130970670967
Leviticus 26 16,Leviticus 26 33,18,4,ריק,3,0.05099756525663264
Leviticus 26 17,Leviticus 26 37,21,5,אינ,3,0.031207473999846243
Leviticus 26 18,Leviticus 26 27,10,2,שׁמע,3,0.027373695811119928
Leviticus 26 18,Leviticus 27 23,52,13,עד,6,0.036789607027279826
Leviticus 26 18,Leviticus 26 28,11,2,יסר,3,0.0533233944669361
Leviticus 27 16,Leviticus 27 30,15,3,זרע,3,0.0450690634087654
Leviticus 26 26,Leviticus 26 26,1,0,לחמ,3,0.03243006124492067
Leviticus 26 43,Leviticus 27 29,33,8,מנ,6,0.05418907497085707
Leviticus 26 36,Leviticus 26 37,2,0,רדפ,3,0.09344663192414576
Leviticus 26 25,Leviticus 26 44,20,5,איב,9,0.14814771831215706
Leviticus 27 3,Leviticus 27 16,14,3,חמשׁ,6,0.0666538082242598
Leviticus 27 14,Leviticus 27 19,6,1,קומ,3,0.028939938253155953
Leviticus 26 25,Leviticus 26 45,21,5,ברית,6,0.07780568802364907
Leviticus 26 30,Leviticus 26 44,15,3,געל,3,0.11346916328651875
Leviticus 26 30,Leviticus 27 2,19,4,נפשׁ,3,0.043409907379733936
Leviticus 26 33,Leviticus 27 33,47,11,היה,24,0.15676061247703157
Leviticus 26 35,Leviticus 27 32,44,11,אשׁר,18,0.11611897220520857
Leviticus 26 34,Leviticus 27 32,45,11,כל,12,0.081283280543646
Leviticus 26 21,Leviticus 26 28,8,2,שׁבע,3,0.02497736631923704
Leviticus 26 21,Leviticus 26 28,8,2,חטאת,3,0.039747438704353884
Leviticus 26 22,Leviticus 27 28,53,13,בהמה,9,0.08392627742965732
Leviticus 26 25,Leviticus 26 41,17,4,בוא,3,0.017417845830781285
Leviticus 26 25,Leviticus 26 33,9,2,עיר,3,0.02797542580988577
Leviticus 26 25,Leviticus 27 2,24,6,דבר,3,0.01806302499028569
Leviticus 26 25,Leviticus 27 8,30,7,יד,3,0.017737448299231563
Leviticus 26 33,Leviticus 26 45,13,3,גוי,3,0.030467934242673765
Leviticus 26 33,Leviticus 27 20,34,8,אחר,3,0.019788975055775863
Leviticus 26 34,Leviticus 27 23,36,9,יומ,3,0.01806302499028569
Leviticus 26 39,Leviticus 26 43,5,1,עונ,6,0.06520680517474758
Leviticus 26 40,Leviticus 27 7,14,3,מעל,3,0.03260340258737379
Leviticus 26 44,Leviticus 27 14,17,4,כי,3,0.01806302499028569
Leviticus 27 3,Leviticus 27 25,23,5,שׁקל,12,0.1701642598868304
Leviticus 27 8,Leviticus 27 18,11,2,פה,3,0.021704953689866968
Leviticus 27 10,Leviticus 27 33,24,6,מור,6,0.15028765342940067
Leviticus 27 13,Leviticus 27 33,21,5,גאל,12,0.18844354112683478
Leviticus 27 17,Leviticus 27 24,8,2,יובל,6,0.1120167344857548
Leviticus 27 20,Leviticus 27 28,9,2,מכר,3,0.040048556538919616
Leviticus 27 21,Leviticus 27 29,9,2,חרמ,6,0.09090157452754584
Leviticus 27 30,Leviticus 27 32,3,0,מעשׂר,3,0.0560083672428774
Numbers 1 1,Numbers 2 1,55,13,דבר,3,0.02868260935475402
Numbers 1 1,Numbers 1 18,18,4,שׁני,3,0.022997465161743273
Numbers 1 1,Numbers 1 45,45,11,יצא,15,0.04056342855007925
Numbers 1 1,Numbers 2 1,55,13,אמר,3,0.027658117509902696
Numbers 1 2,Numbers 1 50,49,12,נשׂא,3,0.023276781708965966
Numbers 1 2,Numbers 2 2,55,13,ישׂראל,12,0.08133969172354336
Numbers 1 2,Numbers 2 2,55,13,בית,18,0.09962487355736632
Numbers 1 2,Numbers 1 22,21,5,זכר,3,0.03511110700169866
Numbers 1 3,Numbers 1 45,43,10,עשׂרימ,15,0.0791682426674014
Numbers 1 3,Numbers 1 45,43,10,מעל,15,0.14590161885007258
Numbers 1 4,Numbers 1 53,50,12,היה,6,0.04525873774347714
Numbers 1 5,Numbers 1 54,50,12,אשׁר,9,0.08297435252970808
Numbers 1 6,Numbers 1 23,18,4,שׁמעונ,3,0.028906290437997497
Numbers 1 7,Numbers 2 9,57,14,יהודה,6,0.031121329288293656
Numbers 1 10,Numbers 1 33,24,6,אפרימ,3,0.039366622045580474
Numbers 1 10,Numbers 1 35,26,6,מנשׁה,3,0.030705335869442928
Numbers 1 11,Numbers 1 37,27,6,בנימנ,3,0.0297736599593301
Numbers 1 12,Numbers 1 39,28,7,דנ,3,0.031121329288293656
Numbers 1 15,Numbers 1 43,29,7,נפתלי,3,0.0297736599593301
Numbers 1 16,Numbers 1 53,38,9,עדה,3,0.026389414222467135
Numbers 1 16,Numbers 2 2,41,10,אב,18,0.10474551769034685
Numbers 1 16,Numbers 1 44,29,7,אלה,3,0.04957235617552474
Numbers 1 17,Numbers 2 1,39,9,משׁה,6,0.11825606270217322
Numbers 1 17,Numbers 1 54,38,9,את,12,0.25646618054637044
Numbers 1 17,Numbers 2 1,39,9,אהרנ,3,0.12115279852366305
Numbers 1 18,Numbers 1 22,5,1,גלגלת,3,0.04271790306427283
Numbers 1 20,Numbers 1 42,23,5,תולדות,12,0.08529434776542436
Numbers 1 38,Numbers 1 42,5,1,מספר,3,0.10676069766173345
Numbers 1 40,Numbers 1 45,6,1,שׁנה,3,0.09056806687033303
Numbers 1 40,Numbers 1 45,6,1,יצא,3,0.04056342855007925
Numbers 1 40,Numbers 1 45,6,1,עשׂרימ,3,0.0791682426674014
Numbers 1 40,Numbers 1 45,6,1,מעל,3,0.14590161885007258
Numbers 1 44,Numbers 3 10,55,13,אהרנ,9,0.12115279852366305
Numbers 1 47,Numbers 3 4,46,11,לא,6,0.02262936887173857
Numbers 1 48,Numbers 3 14,55,13,דבר,6,0.02868260935475402
Numbers 1 48,Numbers 3 14,55,13,אל,6,0.0477731120625592
Numbers 1 50,Numbers 3 8,47,11,משׁכנ,9,0.1123796817491931
Numbers 1 50,Numbers 1 53,4,1,עדות,3,0.023818927967464078
Numbers 1 50,Numbers 3 8,47,11,כלי,3,0.06455013588406076
Numbers 1 50,Numbers 2 2,7,1,סביב,3,0.02886567465856061
Numbers 1 50,Numbers 2 34,39,9,חנה,12,0.1014771920398835
Numbers 1 51,Numbers 3 10,48,12,זר,3,0.025369298009970873
Numbers 1 51,Numbers 3 10,48,12,מות,3,0.019996630935432132
Numbers 1 52,Numbers 2 32,35,8,מחנה,12,0.06157529985242331
Numbers 1 52,Numbers 2 34,37,9,דגל,9,0.08845188698502762
Numbers 1 54,Numbers 2 34,35,8,עשׂה,3,0.01508624591449238
Numbers 2 3,Numbers 2 9,7,1,יהודה,3,0.031121329288293656
Numbers 2 4,Numbers 2 30,27,6,ארבע,12,0.08031835035023217
Numbers 2 5,Numbers 3 6,36,9,מטה,9,0.10995589259361305
Numbers 2 9,Numbers 3 28,54,13,שׁמנה,3,0.030705335869442928
Numbers 2 10,Numbers 2 16,7,1,ראובנ,3,0.031121329288293656
Numbers 2 10,Numbers 2 34,25,6,דגל,6,0.08845188698502762
Numbers 2 16,Numbers 2 34,19,4,נסע,6,0.05322833447381718
Numbers 2 17,Numbers 3 38,56,14,מועד,6,0.09494353749652933
Numbers 2 17,Numbers 3 12,30,7,תוכ,3,0.021932714917452745
Numbers 2 17,Numbers 2 34,18,4,כנ,3,0.014547988568103729
Numbers 2 18,Numbers 2 24,7,1,אפרימ,3,0.039366622045580474
Numbers 2 23,Numbers 2 30,8,2,ארבע,3,0.08031835035023217
Numbers 2 24,Numbers 2 34,11,2,נסע,3,0.05322833447381718
Numbers 2 25,Numbers 2 31,7,1,דנ,3,0.031121329288293656
Numbers 2 25,Numbers 2 34,10,2,דגל,3,0.08845188698502762
Numbers 2 27,Numbers 3 6,14,3,מטה,3,0.10995589259361305
Numbers 2 28,Numbers 2 32,5,1,צבא,3,0.23506169709619504
Numbers 2 32,Numbers 4 2,56,14,אב,9,0.10474551769034685
Numbers 2 33,Numbers 4 2,55,13,לוי,18,0.12591183521485005
Numbers 2 33,Numbers 4 2,55,13,תוכ,3,0.021932714917452745
Numbers 2 34,Numbers 4 2,54,13,משׁפחה,15,0.25847326802314413
Numbers 3 1,Numbers 4 1,52,13,דבר,6,0.02868260935475402
Numbers 3 1,Numbers 3 14,14,3,סיני,3,0.0297736599593301
Numbers 3 2,Numbers 3 43,42,10,שׁמ,6,0.06334245511317049
Numbers 3 2,Numbers 3 32,31,7,אלעזר,3,0.024564268695554344
Numbers 3 4,Numbers 3 38,35,8,זר,3,0.025369298009970873
Numbers 3 4,Numbers 3 38,35,8,מות,3,0.019996630935432132
Numbers 3 5,Numbers 4 1,48,12,אמר,6,0.027658117509902696
Numbers 3 6,Numbers 4 14,60,15,שׁרת,6,0.04439627151744903
Numbers 3 7,Numbers 3 38,32,8,משׁכנ,9,0.1123796817491931
Numbers 3 7,Numbers 3 38,32,8,שׁמר,6,0.02410839721200081
Numbers 3 7,Numbers 4 4,49,12,עבדה,6,0.12967220536789023
Numbers 3 9,Numbers 4 14,57,14,נתנ,12,0.030726131065519833
Numbers 3 10,Numbers 3 43,34,8,פקד,12,0.3372638443254912
Numbers 3 12,Numbers 3 50,39,9,בכר,12,0.06157529985242331
Numbers 3 12,Numbers 4 12,52,13,לקח,9,0.026075099413412742
Numbers 3 16,Numbers 3 51,36,9,צוה,3,0.022032158300233216
Numbers 3 16,Numbers 3 51,36,9,פה,3,0.025065959905660278
Numbers 3 17,Numbers 3 36,20,5,מררי,6,0.0736181555760372
Numbers 3 21,Numbers 4 28,59,14,גרשׁני,6,0.0546278821664867
Numbers 3 22,Numbers 3 50,29,7,אלפ,6,0.2312770657977287
Numbers 3 22,Numbers 3 50,29,7,מאה,6,0.17129110275534912
Numbers 3 22,Numbers 3 46,25,6,שׁבע,3,0.029746514270058116
Numbers 3 22,Numbers 3 43,22,5,זכר,6,0.03511110700169866
Numbers 3 22,Numbers 3 43,22,5,חדשׁ,6,0.0395841213337007
Numbers 3 25,Numbers 4 26,53,13,מסכ,6,0.048510935835820695
Numbers 3 26,Numbers 4 32,58,14,חצר,6,0.039366622045580474
Numbers 3 26,Numbers 4 26,52,13,מזבח,6,0.024742006850194807
Numbers 3 27,Numbers 3 33,7,1,משׁפחת,6,0.06158050769608067
Numbers 3 28,Numbers 3 50,23,5,שׁשׁ,3,0.0632956916643529
Numbers 3 28,Numbers 3 38,11,2,שׁמר,3,0.02410839721200081
Numbers 3 28,Numbers 4 20,44,11,קדשׁ,15,0.052047995703265584
Numbers 3 29,Numbers 3 38,10,2,חנה,3,0.1014771920398835
Numbers 3 31,Numbers 4 32,53,13,כלי,12,0.06455013588406076
Numbers 3 34,Numbers 3 43,10,2,מספר,3,0.10676069766173345
Numbers 3 38,Numbers 4 46,60,15,משׁה,18,0.11825606270217322
Numbers 3 38,Numbers 4 46,60,15,ישׂראל,9,0.08133969172354336
Numbers 3 38,Numbers 4 7,21,5,פנה,3,0.020114994552656508
Numbers 3 39,Numbers 3 43,5,1,זכר,3,0.03511110700169866
Numbers 3 39,Numbers 3 43,5,1,חדשׁ,3,0.0395841213337007
Numbers 3 39,Numbers 4 45,58,14,פה,6,0.025065959905660278
Numbers 3 39,Numbers 3 47,9,2,עשׂרימ,3,0.0791682426674014
Numbers 3 40,Numbers 4 21,33,8,אל,12,0.0477731120625592
Numbers 4 2,Numbers 4 46,45,11,משׁפחה,18,0.25847326802314413
Numbers 3 40,Numbers 4 32,44,11,שׁמ,3,0.06334245511317049
Numbers 3 47,Numbers 4 48,53,13,חמשׁ,12,0.16494671233463207
Numbers 3 43,Numbers 4 47,56,14,שׁלשׁ,12,0.07293189645329216
Numbers 3 43,Numbers 4 36,45,11,שׁבע,3,0.029746514270058116
Numbers 4 15,Numbers 4 20,6,1,מות,3,0.019996630935432132
Numbers 4 3,Numbers 4 26,24,6,עשׂה,3,0.01508624591449238
Numbers 4 16,Numbers 4 33,18,4,כהנ,3,0.030390249192066773
Numbers 3 48,Numbers 4 14,18,4,נתנ,9,0.030726131065519833
Numbers 3 47,Numbers 4 20,25,6,קדשׁ,12,0.052047995703265584
Numbers 4 22,Numbers 4 41,20,5,גרשׁונ,3,0.05153270890322604
Numbers 4 24,Numbers 4 28,5,1,גרשׁני,3,0.0546278821664867
Numbers 4 8,Numbers 4 25,18,4,מכסה,6,0.0476052439989735
Numbers 4 5,Numbers 4 26,22,5,מסכ,3,0.048510935835820695
Numbers 4 26,Numbers 4 32,7,1,חצר,3,0.039366622045580474
Numbers 4 18,Numbers 4 37,20,5,קהתי,3,0.04271790306427283
Numbers 3 48,Numbers 4 16,20,5,ב,6,0.017600620233574442
Numbers 3 46,Numbers 3 49,4,1,עדפ,3,0.025630741838563696
Numbers 4 4,Numbers 4 33,30,7,זאת,6,0.018113613374066605
Numbers 4 5,Numbers 4 15,11,2,כסה,6,0.02823902300323986
Numbers 4 6,Numbers 4 14,9,2,עור,6,0.026981107546039298
Numbers 4 6,Numbers 4 14,9,2,פרשׂ,6,0.044170893345622325
Numbers 4 9,Numbers 4 16,8,2,שׁמנ,3,0.013490553773019649
Numbers 4 15,Numbers 4 20,6,1,לא,3,0.02262936887173857
Numbers 4 22,Numbers 5 31,59,14,נשׂא,3,0.015931316923174597
Numbers 4 22,Numbers 5 18,46,11,ראשׁ,3,0.03967197443621904
Numbers 4 22,Numbers 4 41,20,5,גרשׁונ,3,0.03224732167724808
Numbers 4 23,Numbers 4 47,25,6,שׁנה,12,0.1355459126570817
Numbers 4 23,Numbers 4 43,21,5,צבא,6,0.035918102726419
Numbers 4 23,Numbers 4 49,27,6,עבדה,18,0.13064218953418844
Numbers 4 24,Numbers 5 30,56,14,זאת,6,0.0330599786968492
Numbers 4 24,Numbers 4 28,5,1,גרשׁני,3,0.029911148869894134
Numbers 4 26,Numbers 4 32,7,1,חצר,3,0.0215549431135112
Numbers 4 26,Numbers 5 26,50,12,מזבח,3,0.04064198469093132
Numbers 4 29,Numbers 4 46,18,4,בית,6,0.02644798295747936
Numbers 4 33,Numbers 4 46,14,3,משׁפחה,12,0.09845244611188259
Numbers 4 33,Numbers 4 46,14,3,אהרנ,6,0.04422429534672959
Numbers 4 33,Numbers 4 45,13,3,מררי,3,0.0403091520965601
Numbers 4 35,Numbers 4 47,13,3,שׁלשׁ,6,0.07623648190917444
Numbers 4 35,Numbers 4 48,14,3,חמשׁ,6,0.19869414737788643
Numbers 4 35,Numbers 4 43,9,2,צבא,3,0.035918102726419
Numbers 4 36,Numbers 5 21,35,8,שׁבע,3,0.04738186003353228
Numbers 4 37,Numbers 4 47,11,2,עבד,3,0.028498548472286694
Numbers 4 39,Numbers 4 49,11,2,עבדה,6,0.13064218953418844
Numbers 4 40,Numbers 4 46,7,1,בית,3,0.02644798295747936
Numbers 4 40,Numbers 4 48,9,2,אלפ,3,0.026382142502588544
Numbers 4 40,Numbers 4 48,9,2,מאה,3,0.07747816042459235
Numbers 4 41,Numbers 4 49,9,2,פה,3,0.0308805899896512
Numbers 4 41,Numbers 4 46,6,1,אהרנ,3,0.04422429534672959
Numbers 4 43,Numbers 4 47,5,1,שׁלשׁ,3,0.07623648190917444
Numbers 4 43,Numbers 4 48,6,1,חמשׁ,3,0.19869414737788643
Numbers 4 44,Numbers 4 46,3,0,משׁפחה,3,0.09845244611188259
Numbers 4 48,Numbers 4 49,2,0,פקד,3,0.11326222389857474
Numbers 4 49,Numbers 6 2,34,8,אישׁ,21,0.06168762351462795
Numbers 5 2,Numbers 6 12,42,10,טמא,12,0.06646633439593198
Numbers 5 3,Numbers 5 4,2,0,שׁלח,3,0.01452123464936656
Numbers 5 3,Numbers 5 4,2,0,מחנה,3,0.019265807522780898
Numbers 5 3,Numbers 6 7,36,9,לא,15,0.04405534849386699
Numbers 5 4,Numbers 6 21,49,12,כנ,3,0.009558790153904756
Numbers 5 6,Numbers 5 27,22,5,מעל,6,0.06700242097011011
Numbers 5 6,Numbers 6 2,28,7,אשׁה,21,0.06450190555141273
Numbers 5 6,Numbers 6 12,38,9,כי,9,0.02855450914150048
Numbers 5 6,Numbers 6 12,38,9,אשׁמ,6,0.04642511775993179
Numbers 5 7,Numbers 5 8,2,0,שׁוב,3,0.010487900795982925
Numbers 5 8,Numbers 7 8,59,14,כהנ,24,0.10815991772377137
Numbers 5 8,Numbers 6 7,31,7,אמ,6,0.01842911587183221
Numbers 5 8,Numbers 5 27,20,5,ב,6,0.01652075568520012
Numbers 5 13,Numbers 6 5,24,6,עד,3,0.02907899343375865
Numbers 5 13,Numbers 5 28,16,4,זרע,3,0.01068695567710751
Numbers 5 14,Numbers 5 30,17,4,רוח,3,0.014449355642085673
Numbers 5 14,Numbers 5 30,17,4,קנא,3,0.02083619626297194
Numbers 5 15,Numbers 5 31,17,4,עונ,3,0.01546209714694849
Numbers 5 17,Numbers 7 3,45,11,משׁכנ,3,0.03691966729195597
Numbers 5 17,Numbers 7 1,43,10,כלי,3,0.032987747970435306
Numbers 5 17,Numbers 6 8,23,5,קדושׁ,3,0.018459833645977985
Numbers 5 18,Numbers 5 31,14,3,היא,3,0.026943007705586795
Numbers 5 18,Numbers 5 27,10,2,מר,6,0.053123707749860034
Numbers 5 18,Numbers 5 27,10,2,ארר,6,0.0431098862270224
Numbers 5 19,Numbers 5 29,11,2,שׂטה,3,0.04751574197580295
Numbers 5 19,Numbers 5 31,13,3,נקה,3,0.02418549125793606
Numbers 5 20,Numbers 5 27,8,2,ב,3,0.01652075568520012
Numbers 5 21,Numbers 5 27,7,1,אלה,6,0.03015891980009978
Numbers 5 21,Numbers 5 27,7,1,ירכ,3,0.018459833645977985
Numbers 5 21,Numbers 5 27,7,1,בטנ,3,0.022342241210941072
Numbers 5 21,Numbers 5 27,7,1,צבה,3,0.03563680648185222
Numbers 5 24,Numbers 5 27,4,1,ארר,3,0.0431098862270224
Numbers 5 24,Numbers 5 27,4,1,שׁקה,3,0.02083619626297194
Numbers 5 25,Numbers 7 11,45,11,מזבח,6,0.04064198469093132
Numbers 5 25,Numbers 5 30,6,1,קנאה,3,0.061977659041503375
Numbers 5 26,Numbers 6 19,25,6,מנ,3,0.01427725457075024
Numbers 5 26,Numbers 5 27,2,0,מימ,3,0.03845563625193739
Numbers 5 26,Numbers 6 20,26,6,אחר,3,0.012513174718741053
Numbers 5 27,Numbers 6 12,17,4,טמא,6,0.06646633439593198
Numbers 5 27,Numbers 6 7,12,3,אמ,3,0.01842911587183221
Numbers 5 29,Numbers 6 21,24,6,אשׁר,9,0.07434340058340054
Numbers 5 30,Numbers 7 1,30,7,כל,9,0.1046314526729341
Numbers 5 30,Numbers 7 9,38,9,על,18,0.10738491195380079
Numbers 5 30,Numbers 6 10,12,3,או,3,0.019989909573253428
Numbers 5 31,Numbers 7 9,37,9,נשׂא,3,0.015931316923174597
Numbers 6 1,Numbers 7 11,38,9,משׁה,6,0.07770042452985086
Numbers 6 2,Numbers 6 21,20,5,נדר,6,0.04035002650808749
Numbers 6 2,Numbers 6 21,20,5,נזיר,6,0.0561357976457983
Numbers 6 2,Numbers 6 21,20,5,נזר,18,0.1517310660891792
Numbers 6 3,Numbers 6 20,18,4,שׁתה,3,0.017040285591415884
Numbers 6 4,Numbers 6 21,18,4,עשׂה,6,0.03304151137040024
Numbers 6 5,Numbers 7 2,25,6,ראשׁ,9,0.03967197443621904
Numbers 6 7,Numbers 6 26,20,5,ל,3,0.025235845983256882
Numbers 6 7,Numbers 6 12,6,1,טמא,3,0.06646633439593198
Numbers 6 7,Numbers 6 9,3,0,מות,3,0.012513174718741053
Numbers 6 8,Numbers 6 20,13,3,הוא,3,0.011421803656600192
Numbers 6 10,Numbers 7 11,29,7,אל,12,0.09361761554946735
Numbers 6 10,Numbers 6 18,9,2,פתח,3,0.019989909573253428
Numbers 6 12,Numbers 6 21,10,2,נזר,9,0.1517310660891792
Numbers 6 13,Numbers 6 21,9,2,תורה,3,0.02518423108502311
Numbers 6 14,Numbers 6 14,1,0,תמימ,3,0.01748690126800782
Numbers 6 15,Numbers 6 19,5,1,סל,3,0.02806789882289915
